,fecha,precio,año_hecho,año_renovado,metros_cuadrados,pisos,habitaciones,baños,calle,codigo_zip,estado,ciudad
3319,28/07/2019,831980.0,01/01/1983,0.0,1420.0,3.0,5.0,3.0,9901 CONSTANCE ST,75220.0,TX,DALLAS
3320,09/06/2019,785010.0,01/01/1983,0.0,945.0,2.0,3.0,3.0,2101 ALBANY ST,75201.0,TX,DALLAS
3321,05/07/2019,660590.0,01/01/1983,0.0,887.0,2.0,3.0,2.0,7100 WESTBROOK LN,75214.0,TX,DALLAS
3322,11/06/2019,610240.0,01/01/1983,0.0,719.0,2.0,4.0,3.0,401 HART ST,75203.0,TX,DALLAS
3323,22/07/2019,606920.0,01/01/1983,0.0,661.0,2.0,3.0,2.0,9201 PRAIRIE OAK DR,75217.0,TX,DALLAS
3324,24/06/2019,575640.0,01/01/1983,0.0,674.0,1.0,3.0,2.0,4401 STIGALL DR,75209.0,TX,DALLAS
3325,17/06/2019,572610.0,01/01/1983,0.0,1207.0,2.0,3.0,3.0,4200 IRVIN SIMMONS DR,75229.0,TX,DALLAS
3326,14/06/2019,566820.0,01/01/1983,0.0,808.0,2.0,4.0,2.0,1401 PECOS ST,75204.0,TX,DALLAS
3327,08/07/2019,552300.0,01/01/1983,0.0,732.0,1.0,4.0,3.0,6900 LAKESHORE DR,75214.0,TX,DALLAS
3328,12/07/2019,491810.0,01/01/1983,0.0,588.0,3.0,3.0,3.0,1601 HEMPHILL DR,75216.0,TX,DALLAS
3329,02/07/2019,489380.0,01/01/1983,0.0,543.0,3.0,3.0,3.0,4600 NETTLETON DR,75211.0,TX,DALLAS
3330,22/07/2019,477800.0,01/01/1983,0.0,753.0,1.0,3.0,2.0,900 ZOLA LN,75217.0,TX,DALLAS
3331,07/08/2019,475780.0,01/01/1983,0.0,591.0,2.0,4.0,3.0,2500 WINTER OAK ST,75227.0,TX,DALLAS
3332,12/06/2019,462090.0,01/01/1983,0.0,579.0,2.0,3.0,2.0,900 SIGNET ST,75203.0,TX,DALLAS
3333,04/07/2019,455460.0,01/01/1983,0.0,1871.0,2.0,5.0,4.0,10500 COUNTESS DR,75229.0,TX,DALLAS
3334,13/08/2019,441290.0,01/01/1983,0.0,802.0,2.0,4.0,2.0,1601 MCCOSH DR,75228.0,TX,DALLAS
3335,11/07/2019,438290.0,01/01/1983,0.0,1030.0,2.0,4.0,3.0,1300 SELKIRK DR,75216.0,TX,DALLAS
3336,21/06/2019,387540.0,01/01/1983,0.0,384.0,1.0,3.0,2.0,1930 ATLANTIC ST,75208.0,TX,DALLAS
3337,19/06/2019,358940.0,01/01/1983,0.0,713.0,2.0,3.0,4.0,133 RIVEREDGE DR,75207.0,TX,DALLAS
3338,24/06/2019,351620.0,01/01/1983,0.0,549.0,2.0,3.0,2.0,3900 CRESTHAVEN RD,75209.0,TX,DALLAS
3339,07/08/2019,341270.0,01/01/1983,0.0,786.0,1.0,3.0,3.0,10200 SHELBURNE DR,75227.0,TX,DALLAS
3340,08/07/2019,325600.0,01/01/1983,0.0,713.0,1.0,3.0,2.0,6400 WESTLAKE AVE,75214.0,TX,DALLAS
3341,03/07/2019,308100.0,01/01/1983,0.0,543.0,2.0,3.0,3.0,3701 GOLDMAN ST,75212.0,TX,DALLAS
3342,08/07/2019,273080.0,01/01/1983,0.0,463.0,1.0,3.0,2.0,900 POWHATTAN ST,75215.0,TX,DALLAS
3343,24/06/2019,259180.0,01/01/1983,0.0,372.0,1.0,2.0,1.0,5301 TEAK MILL PL,75209.0,TX,DALLAS
3344,28/06/2019,256130.0,01/01/1983,0.0,472.0,2.0,3.0,2.0,2400 SHARON ST,75211.0,TX,DALLAS
3345,26/06/2019,251290.0,01/01/1983,0.0,387.0,1.0,3.0,2.0,4700 HUEY ST,75210.0,TX,DALLAS
3346,15/07/2019,251060.0,01/01/1983,0.0,539.0,1.0,3.0,2.0,4601 VETERANS DR,75216.0,TX,DALLAS
3347,10/06/2019,245200.0,01/01/1983,0.0,655.0,1.0,3.0,2.0,901 CRAWFORD ST,75203.0,TX,DALLAS
3348,28/07/2019,549014.5,01/01/1983,0.0,415.0,1.0,3.0,2.0,4101 BRUNSWICK DR,75220.0,TX,DALLAS
3349,16/07/2019,241480.0,01/01/1983,0.0,433.0,2.0,3.0,2.0,200 PLEASANT GROVE MALL,75217.0,TX,DALLAS
3350,07/08/2019,1830.0,01/01/1983,0.0,1289.0,2.0,4.0,3.0,1 MILFORD PL,75230.0,TX,DALLAS
3351,14/07/2019,967060.0,01/01/1982,0.0,988.0,1.0,4.0,2.0,3701 SONORA AVE,75216.0,TX,DALLAS
3352,03/07/2019,800880.0,01/01/1982,0.0,856.0,2.0,4.0,3.0,1100 MANACOR LN,75212.0,TX,DALLAS
3353,17/07/2019,795210.0,01/01/1982,0.0,792.0,1.0,3.0,2.0,9900 CEDAR MOUNTAIN CIR,75217.0,TX,DALLAS
3354,12/08/2019,687860.0,01/01/1982,0.0,668.0,2.0,3.0,3.0,10501 NEWCOMBE DR,75228.0,TX,DALLAS
3355,28/07/2019,675800.0,01/01/1982,0.0,908.0,2.0,4.0,3.0,4500 ARBERRY LN,75219.0,TX,DALLAS
3356,17/07/2019,613870.0,01/01/1982,0.0,716.0,2.0,4.0,2.0,1200 MCELREE ST,75217.0,TX,DALLAS
3357,07/07/2019,571340.0,01/01/1982,0.0,722.0,1.0,3.0,3.0,6900 FRONTIERWOOD PL,75214.0,TX,DALLAS
3358,13/06/2019,569780.0,01/01/1982,0.0,728.0,2.0,4.0,2.0,2301 PRAIRIE AVE,75204.0,TX,DALLAS
3359,24/06/2019,567440.0,01/01/1982,0.0,716.0,2.0,4.0,2.0,5201 FARQUHAR LN,75209.0,TX,DALLAS
3360,11/06/2019,563120.0,01/01/1982,0.0,978.0,2.0,5.0,2.0,201 AVENUE A,75203.0,TX,DALLAS
3361,29/07/2019,522420.0,01/01/1982,0.0,728.0,1.0,3.0,2.0,3109 CHAPEL CREEK DR,75220.0,TX,DALLAS
3362,27/06/2019,480960.0,01/01/1982,0.0,1009.0,2.0,4.0,2.0,2200 LAWNDALE DR,75211.0,TX,DALLAS
3363,21/07/2019,387980.0,01/01/1982,0.0,588.0,1.0,4.0,2.0,900 ANNABELLE LN,DALLAS,TX,DALLAS
3364,11/06/2019,386580.0,01/01/1982,0.0,613.0,1.0,3.0,2.0,2 TONGA ST,75203.0,TX,DALLAS
3365,30/06/2019,326090.0,01/01/1982,0.0,866.0,2.0,4.0,4.0,1300 PINTO ST,75211.0,TX,DALLAS
3366,15/07/2019,311230.0,01/01/1982,0.0,506.0,1.0,3.0,2.0,4101 GLADEWATER RD,75216.0,TX,DALLAS
3367,07/08/2019,253760.0,01/01/1982,0.0,457.0,1.0,2.0,1.0,9500 BELINDA LN,75227.0,TX,DALLAS
3368,21/06/2019,251340.0,01/01/1982,0.0,494.0,1.0,3.0,2.0,1300 STEWART DR,75208.0,TX,DALLAS
3369,13/08/2019,250600.0,01/01/1982,0.0,396.0,1.0,3.0,2.0,2700 RIMDALE DR,DALLAS,TX,DALLAS
3370,22/07/2019,248690.0,01/01/1982,0.0,491.0,1.0,3.0,2.0,200 FREDDIE ST,75217.0,TX,DALLAS
3371,28/07/2019,235750.0,01/01/1982,0.0,704.0,2.0,6.0,3.0,4500 RAWLINS ST,75219.0,DALLAS,DALLAS
3372,06/08/2019,219170.0,01/01/1982,0.0,457.0,1.0,3.0,2.0,9900 IRONHORSE DR,75227.0,TX,DALLAS
3373,22/07/2019,198430.0,01/01/1982,0.0,460.0,1.0,3.0,2.0,300 CRUSADER DR,75217.0,TX,DALLAS
3374,06/07/2019,1598060.0,01/01/1981,0.0,1152.0,2.0,5.0,3.0,7100 BROOKCOVE LN,75214.0,TX,DALLAS
3375,24/06/2019,871160.0,01/01/1981,0.0,1350.0,2.0,5.0,3.0,9001 BROKEN ARROW LN,75209.0,DALLAS,DALLAS
3376,13/08/2019,582360.0,01/01/1981,0.0,683.0,1.0,4.0,3.0,DALLAS,75229.0,TX,DALLAS
3377,01/08/2019,532740.0,01/01/1981,0.0,914.0,2.0,4.0,2.0,1501 BAYLOR ST,75226.0,TX,DALLAS
3378,14/07/2019,527980.0,01/01/1981,0.0,703.2,2.0,3.0,3.0,3900 SHINDOLL ST,75216.0,TX,DALLAS
3379,15/07/2019,549014.5,01/01/1981,0.0,707.0,2.0,3.0,2.0,4901 BRIGADOON LN,75216.0,TX,DALLAS
3380,10/06/2019,488120.0,01/01/1981,0.0,777.0,1.0,4.0,3.0,101 STONE PL,75201.0,TX,DALLAS
3381,02/07/2019,477660.0,01/01/1981,0.0,555.0,2.0,4.0,3.0,4922 ROLLING MEADOWS DR,75211.0,TX,DALLAS
3382,01/08/2019,467740.0,01/01/1981,0.0,649.0,1.0,4.0,2.0,1 GLENHEATHER CT,75225.0,TX,DALLAS
3383,2030-06-19 00:00:00,425470.0,01/01/1981,0.0,643.0,1.0,3.0,2.0,6206 VICTOR ST,75214.0,TX,DALLAS
3384,15/07/2019,401170.0,01/01/1981,0.0,802.0,1.0,4.0,3.0,1700 JIM MILLER RD,75217.0,TX,DALLAS
3385,12/06/2019,382840.0,01/01/1981,0.0,573.0,1.0,2.0,1.0,4800 DINSMORE CT,75204.0,TX,DALLAS
3386,05/08/2019,372200.0,01/01/1981,0.0,439.0,1.0,3.0,1.0,7100 ROLLING FORK DR,75227.0,TX,DALLAS
3387,04/07/2019,351980.0,01/01/1981,0.0,585.0,1.0,4.0,2.0,5500 LEEWOOD ST,75212.0,TX,DALLAS
3388,13/06/2019,336650.0,01/01/1981,0.0,756.0,2.0,3.0,2.0,4201 OFFICE PKWY,75204.0,TX,DALLAS
3389,02/07/2019,326090.0,01/01/1981,0.0,585.0,1.0,3.0,2.0,801 BLUE SCOPE LN,75211.0,TX,DALLAS
3390,2030-06-19 00:00:00,321760.0,01/01/1981,0.0,399.0,1.0,3.0,2.0,600 RAVINIA DR,75211.0,TX,DALLAS
3391,02/08/2019,315870.0,01/01/1981,0.0,588.0,1.0,3.0,2.0,5100 ASHBROOK RD,75227.0,TX,DALLAS
3392,30/07/2019,303320.0,01/01/1981,0.0,594.0,1.0,3.0,2.0,4901 WARE ST,75223.0,TX,DALLAS
3393,25/06/2019,301680.0,01/01/1981,0.0,920.0,2.0,6.0,5.0,2800 CARTER ST,75210.0,TX,DALLAS
3394,23/07/2019,290790.0,01/01/1981,0.0,811.0,1.0,4.0,3.0,8400 MIDLAND LN,75217.0,TX,DALLAS
3395,23/07/2019,267530.0,01/01/1981,0.0,594.0,1.0,4.0,2.0,9600 CALLE DEL ORO LN,75217.0,TX,DALLAS
3396,23/07/2019,264490.0,01/01/1981,0.0,604.0,1.0,4.0,2.0,1300 TREWITT RD,75217.0,TX,DALLAS
3397,18/07/2019,235190.0,01/01/1981,0.0,600.0,1.0,3.0,2.0,900 CEDARVALE CT,75217.0,TX,DALLAS
3398,14/06/2019,225590.0,01/01/1981,0.0,491.0,2.0,4.0,1.0,1500 MCKELL ST,75204.0,TX,DALLAS
3399,28/06/2019,220310.0,01/01/1981,0.0,323.0,1.0,3.0,1.0,100 GAIL ST,75211.0,TX,DALLAS
3400,04/07/2019,549014.5,01/01/1981,0.0,546.0,1.0,3.0,2.0,5201 FITCHBURG ST,75212.0,TX,DALLAS
3401,26/06/2019,549014.5,01/01/1981,0.0,375.0,1.0,2.0,2.0,4001 SONNY CIR,75210.0,TX,DALLAS
3402,11/06/2019,549014.5,01/01/1981,0.0,1106.0,2.0,5.0,4.0,3100 ROYAL GABLE DR,75229.0,TX,DALLAS
3403,30/07/2019,549014.5,01/01/1980,0.0,762.0,2.0,5.0,2.0,3401 TERRELL ST,75223.0,TX,DALLAS
3404,07/07/2019,871390.0,01/01/1980,0.0,1393.0,2.0,4.0,3.0,6700 MEADOWLARK LN,75214.0,TX,DALLAS
3405,29/07/2019,549014.5,01/01/1980,0.0,704.0,1.0,3.0,2.0,2527 WILLOWBROOK RD,75220.0,TX,DALLAS
3406,23/07/2019,652840.0,01/01/1980,0.0,927.0,2.0,3.0,2.0,9400 TIMBERLOAM DR,75217.0,TX,DALLAS
3407,07/08/2019,632600.0,01/01/1980,0.0,707.0,1.0,4.0,3.0,9560 HIGHFIELD DR,75227.0,TX,DALLAS
3408,10/07/2019,631270.0,01/01/1980,0.0,1430.0,1.0,4.0,4.0,4400 ROSINE AVE,75215.0,TX,DALLAS
3409,23/07/2019,615690.0,01/01/1980,0.0,703.2,2.0,5.0,2.0,9400 CAYO BLANCO CT,75217.0,TX,DALLAS
3410,18/06/2019,593080.0,01/01/1980,0.0,893.0,2.0,4.0,2.0,4800 NORTHWAY DR,75206.0,TX,DALLAS
3411,10/07/2019,567320.0,01/01/1980,0.0,703.2,1.0,3.0,3.0,1600 BANNOCK AVE,75215.0,TX,DALLAS
3412,21/07/2019,565920.0,01/01/1980,0.0,703.2,2.0,4.0,3.0,6500 OLETA DR,75217.0,TX,DALLAS
3413,27/06/2019,558050.0,01/01/1980,0.0,703.2,1.0,4.0,2.0,400 BRISCOE BLVD,75211.0,TX,DALLAS
3414,15/06/2019,551970.0,01/01/1980,0.0,703.2,1.0,5.0,3.0,6901 VASSAR AVE,75205.0,TX,DALLAS
3415,20/06/2019,542760.0,01/01/1980,0.0,555.0,1.0,3.0,2.0,4900 KEYHOLE LN,75229.0,TX,DALLAS
3416,16/07/2019,525160.0,01/01/1980,0.0,561.0,1.0,3.0,2.0,10101 SPICE LN,75217.0,TX,DALLAS
3417,17/06/2019,524830.0,01/01/1980,0.0,576.0,1.0,3.0,2.0,5500 MOUNT VERNON ST,75205.0,TX,DALLAS
3418,19/06/2019,488860.0,01/01/1980,0.0,689.0,1.0,4.0,3.0,1501 SLOCUM ST,75207.0,TX,DALLAS
3419,27/06/2019,483130.0,01/01/1980,0.0,716.0,1.0,5.0,2.0,100 MOUNT HOOD ST,75211.0,TX,DALLAS
3420,07/07/2019,472950.0,01/01/1980,0.0,591.0,1.0,3.0,2.0,3900 SPERRY ST,75214.0,TX,DALLAS
3421,22/07/2019,433180.0,01/01/1980,0.0,573.0,1.0,3.0,2.0,8301 REDKEY ST,75217.0,TX,DALLAS
3422,27/06/2019,432710.0,01/01/1980,0.0,695.0,1.0,3.0,3.0,4000 FAULTLESS DR,75211.0,TX,DALLAS
3423,03/07/2019,427010.0,01/01/1980,0.0,552.0,1.0,4.0,2.0,3601 HARSTON ST,75212.0,TX,DALLAS
3424,25/07/2019,362770.0,01/01/1980,0.0,655.0,1.0,3.0,2.0,10500 LAKE GARDENS DR,75218.0,TX,DALLAS
3425,01/08/2019,332130.0,01/01/1980,0.0,777.0,1.0,4.0,2.0,1 CAVENDISH CT,75225.0,TX,DALLAS
3426,09/07/2019,322900.0,01/01/1980,0.0,570.0,1.0,3.0,2.0,2700 COOMBS ST,75215.0,TX,DALLAS
3427,27/06/2019,297950.0,01/01/1980,0.0,335.0,1.0,4.0,2.0,DALLAS,75211.0,TX,DALLAS
3428,18/06/2019,292010.0,01/01/1980,0.0,405.0,1.0,3.0,1.0,1500 KNOLL MANOR LN,75206.0,TX,DALLAS
3429,25/06/2019,263630.0,01/01/1980,0.0,530.0,2.0,3.0,2.0,6901 ORIOLE DR,75209.0,TX,DALLAS
3430,31/07/2019,244940.0,01/01/1980,0.0,390.0,1.0,3.0,1.0,3601 FOLKLORE TRL,75224.0,TX,DALLAS
3431,23/07/2019,241860.0,01/01/1980,0.0,549.0,1.0,3.0,2.0,2001 WITHERSPOON DR,75217.0,TX,DALLAS
3432,14/07/2019,216170.0,01/01/1980,0.0,674.0,1.0,4.0,2.0,DALLAS,75216.0,TX,DALLAS
3433,09/07/2019,120380.0,01/01/1980,0.0,405.0,1.0,3.0,1.0,DALLAS,75215.0,TX,DALLAS
3434,14/07/2019,1902320.0,01/01/1979,0.0,1305.0,2.0,4.0,3.0,DALLAS,75216.0,TX,DALLAS
3435,17/06/2019,1225780.0,01/01/1979,0.0,985.0,1.0,4.0,2.0,4501 WESTWAY AVE,75205.0,TX,DALLAS
3436,30/07/2019,1151940.0,01/01/1979,0.0,704.0,2.0,3.0,2.0,4800 GIFFORD ST,75223.0,TX,DALLAS
3437,13/08/2019,876770.0,01/01/1979,0.0,1006.0,2.0,4.0,4.0,1801 MAPLETON DR,75228.0,TX,DALLAS
3438,02/07/2019,832310.0,01/01/1979,0.0,619.0,1.0,4.0,3.0,2500 TRISTIAN CT,75211.0,TX,DALLAS
3439,12/08/2019,748670.0,01/01/1979,0.0,747.0,2.0,4.0,2.0,11001 ERHARD DR,75228.0,TX,DALLAS
3440,13/07/2019,686420.0,01/01/1979,0.0,777.0,2.0,4.0,2.0,3001 TIPS BLVD,75216.0,TX,DALLAS
3441,01/08/2019,662100.0,01/01/1979,0.0,802.0,1.0,5.0,3.0,7400 VILLANOVA ST,75225.0,TX,DALLAS
3442,10/07/2019,655270.0,01/01/1979,0.0,866.0,1.0,3.0,3.0,4200 LELAND AVE,75215.0,TX,DALLAS
3443,06/08/2019,580270.0,01/01/1979,0.0,728.0,2.0,3.0,3.0,4401 ACADEMY DR,75227.0,TX,DALLAS
3444,28/07/2019,578800.0,01/01/1979,0.0,692.0,1.0,3.0,3.0,2900 RALEIGH ST,75219.0,TX,DALLAS
3445,23/07/2019,575530.0,01/01/1979,0.0,991.0,2.0,5.0,3.0,9200 CABO SAN LUCAS DR,75217.0,TX,DALLAS
3446,14/07/2019,571430.0,01/01/1979,0.0,677.0,1.0,3.0,2.0,301 CORNING AVE,75216.0,TX,DALLAS
3447,20/06/2019,552680.0,01/01/1979,0.0,671.0,1.0,3.0,2.0,1300 STAFFORD ST,75208.0,TX,DALLAS
3448,15/08/2019,547270.0,01/01/1979,0.0,951.0,1.0,2.0,2.0,3200 DARTMOOR CT,75229.0,TX,DALLAS
3449,16/07/2019,546040.0,01/01/1979,0.0,698.0,1.0,3.0,3.0,7800 TOMKINS LN,75217.0,TX,DALLAS
3450,08/08/2019,515910.0,01/01/1979,0.0,863.0,1.0,5.0,3.0,11520 DESDEMONA DR,75228.0,TX,DALLAS
3451,17/07/2019,504240.0,01/01/1979,0.0,664.0,1.0,3.0,2.0,8800 BRILEY RD,75217.0,TX,DALLAS
3452,25/06/2019,460230.0,01/01/1979,0.0,689.0,1.0,1.0,2.0,5100 NAKOMA DR,75209.0,TX,DALLAS
3453,20/06/2019,455630.0,01/01/1979,0.0,646.0,1.0,3.0,3.0,1655 VILBIG RD,75208.0,TX,DALLAS
3454,26/06/2019,442190.0,01/01/1979,0.0,677.0,1.0,4.0,2.0,3200 TREZEVANT ST,75210.0,TX,DALLAS
3455,29/07/2019,438500.0,01/01/1979,0.0,637.0,1.0,4.0,3.0,2201 HIGH TECH DR,75220.0,TX,DALLAS
3456,13/06/2019,403520.0,01/01/1979,0.0,655.0,1.0,3.0,3.0,3501 CAMPBELL ST,75204.0,TX,DALLAS
3457,13/08/2019,375160.0,01/01/1979,0.0,539.0,1.0,3.0,2.0,2401 PARK VISTA DR,75228.0,TX,DALLAS
3458,06/08/2019,329680.0,01/01/1979,0.0,823.0,1.0,4.0,2.0,4000 TOLBERT ST,75227.0,TX,DALLAS
3459,11/06/2019,326720.0,01/01/1979,0.0,634.0,1.0,4.0,3.0,2100 ROCKEFELLER BLVD,75203.0,TX,DALLAS
3460,14/06/2019,322160.0,01/01/1979,0.0,732.0,2.0,4.0,2.0,3501 WESTMINSTER AVE,75205.0,TX,DALLAS
3461,24/07/2019,310720.0,01/01/1979,0.0,418.0,1.0,4.0,2.0,11800 DONORE LN,75218.0,TX,DALLAS
3462,14/06/2019,282960.0,01/01/1979,0.0,704.0,1.0,4.0,2.0,2600 FLORENCE ST,75204.0,TX,DALLAS
3463,28/07/2019,271350.0,01/01/1979,0.0,826.0,2.0,4.0,3.0,9833 MIXON DR,75220.0,TX,DALLAS
3464,12/08/2019,266870.0,01/01/1979,0.0,677.0,2.0,4.0,2.0,11001 WATTERSON DR,75228.0,TX,DALLAS
3465,31/07/2019,219050.0,01/01/1979,0.0,472.0,1.0,2.0,2.0,6900 PRESTONSHIRE LN,75225.0,TX,DALLAS
3466,24/06/2019,217610.0,01/01/1979,0.0,530.0,2.0,2.0,2.0,700 BROOKS AVE,75208.0,TX,DALLAS
3467,22/07/2019,207880.0,01/01/1979,0.0,573.0,1.0,4.0,2.0,101 LA PAZ ST,75217.0,TX,DALLAS
3468,18/07/2019,207760.0,01/01/1979,0.0,421.0,1.0,3.0,1.0,10327 GLEN VISTA DR,75217.0,TX,DALLAS
3469,24/06/2019,177390.0,01/01/1979,0.0,305.0,1.0,2.0,1.0,11200 GEMINI LN,75229.0,TX,DALLAS
3470,19/06/2019,141320.0,01/01/1979,0.0,369.0,1.0,3.0,1.0,1531 INSPIRATION DR,75207.0,TX,DALLAS
3471,21/06/2019,1260.0,01/01/1979,0.0,1201.0,2.0,5.0,3.0,2351 MERRELL RD,75229.0,TX,DALLAS
3472,10/06/2019,1030410.0,01/01/1978,0.0,1009.0,1.0,5.0,3.0,1409 ZANG BLVD,75203.0,TX,DALLAS
3473,17/06/2019,902260.0,01/01/1978,0.0,1454.0,2.0,4.0,3.0,6400 WILLIAMS PKWY,75205.0,TX,DALLAS
3474,18/06/2019,646880.0,01/01/1978,0.0,564.0,2.0,3.0,3.0,5800 LOVERS LN,75206.0,TX,DALLAS
3475,10/06/2019,618080.0,01/01/1978,0.0,747.0,1.0,4.0,2.0,801 MILLARD ST,75203.0,TX,DALLAS
3476,07/06/2019,591400.0,01/01/1978,0.0,786.0,1.0,3.0,2.0,1800 CHAPULTEPEC PLZ,75201.0,TX,DALLAS
3477,24/06/2019,588560.0,01/01/1978,0.0,677.0,1.0,3.0,2.0,9100 INWOOD RD,75209.0,TX,DALLAS
3478,10/06/2019,572080.0,01/01/1978,0.0,649.0,1.0,3.0,2.0,208 WHITAKER TOWER,75202.0,TX,DALLAS
3479,31/07/2019,569140.0,01/01/1978,0.0,664.0,1.0,4.0,2.0,2301 SOUTHWOOD DR,75224.0,TX,DALLAS
3480,14/06/2019,567610.0,01/01/1978,0.0,561.0,1.0,3.0,2.0,1300 ADAIR ST,75204.0,TX,DALLAS
3481,22/07/2019,553440.0,01/01/1978,0.0,741.0,2.0,3.0,2.0,7800 POND ST,75217.0,TX,DALLAS
3482,09/07/2019,534890.0,01/01/1978,0.0,674.0,1.0,4.0,2.0,1425 COOPER ST,75215.0,TX,DALLAS
3483,11/06/2019,521750.0,01/01/1978,0.0,777.0,2.0,3.0,3.0,205 12TH ST,75203.0,TX,DALLAS
3484,12/06/2019,503350.0,01/01/1978,0.0,506.0,1.0,3.0,3.0,1401 PADGITT AVE,75203.0,TX,DALLAS
3485,06/08/2019,501880.0,01/01/1978,0.0,997.0,2.0,5.0,3.0,3400 OAK CREEK CIR,75227.0,TX,DALLAS
3486,15/07/2019,483490.0,01/01/1978,0.0,893.0,1.0,5.0,3.0,6600 SAINT REGIS DR,75217.0,TX,DALLAS
3487,18/06/2019,480950.0,01/01/1978,0.0,1204.0,1.0,5.0,5.0,4201 GLENWOOD AVE,75205.0,TX,DALLAS
3488,25/07/2019,478990.0,01/01/1978,0.0,582.0,1.0,3.0,2.0,10501 SAN FELIPE DR,75218.0,TX,DALLAS
3489,07/06/2019,473450.0,01/01/1978,0.0,722.0,1.0,5.0,3.0,1520 ELM ST,75201.0,TX,DALLAS
3490,11/06/2019,456960.0,01/01/1978,0.0,725.0,1.0,5.0,3.0,701 ROCKWOOD ST,75203.0,TX,DALLAS
3491,02/07/2019,456200.0,01/01/1978,0.0,491.0,1.0,3.0,2.0,4401 COLLEGE PARK DR,75229.0,TX,DALLAS
3492,21/07/2019,447310.0,01/01/1978,0.0,631.0,2.0,3.0,2.0,500 ELSBERRY AVE,75217.0,TX,DALLAS
3493,07/06/2019,437800.0,01/01/1978,0.0,652.0,2.0,3.0,2.0,1001 HAWKINS ST,75201.0,TX,DALLAS
3494,07/07/2019,413350.0,01/01/1978,0.0,725.0,1.0,4.0,3.0,6500 NORTHRIDGE DR,75214.0,TX,DALLAS
3495,14/08/2019,412910.0,01/01/1978,0.0,539.0,1.0,3.0,2.0,8200 COOLGREENE DR,75228.0,TX,DALLAS
3496,29/06/2019,375310.0,01/01/1978,0.0,646.0,1.0,4.0,2.0,3300 FALLS DR,75211.0,TX,DALLAS
3497,09/07/2019,366650.0,01/01/1978,0.0,732.0,2.0,4.0,3.0,800 MCKEE ST,75215.0,TX,DALLAS
3498,29/07/2019,366210.0,01/01/1978,0.0,579.0,1.0,3.0,2.0,9501 EL RITO ST,75220.0,TX,DALLAS
3499,01/08/2019,357710.0,01/01/1978,0.0,683.0,1.0,3.0,2.0,8400 AMES ST,75225.0,TX,DALLAS
3500,14/07/2019,343190.0,01/01/1978,0.0,628.0,1.0,4.0,2.0,4401 LINFIELD RD,75216.0,TX,DALLAS
3501,09/07/2019,338320.0,01/01/1978,0.0,808.0,1.0,4.0,3.0,3000 KIMBLE ST,75215.0,TX,DALLAS
3502,07/06/2019,337230.0,01/01/1978,0.0,488.0,1.0,2.0,2.0,2201 IVAN ST,75201.0,TX,DALLAS
3503,16/07/2019,327520.0,01/01/1978,0.0,619.0,1.0,3.0,2.0,10200 SPEARMINT LN,75217.0,TX,DALLAS
3504,28/07/2019,326540.0,01/01/1978,0.0,701.0,1.0,4.0,2.0,3500 DUNMINSTER CT,75219.0,TX,DALLAS
3505,14/06/2019,325920.0,01/01/1978,0.0,469.0,1.0,4.0,2.0,4100 EMERSON AVE,75205.0,TX,DALLAS
3506,29/07/2019,319990.0,01/01/1978,0.0,802.0,1.0,4.0,3.0,10495 OLYMPIC DR,75220.0,TX,DALLAS
3507,21/06/2019,319460.0,01/01/1978,0.0,594.0,1.0,3.0,2.0,903 RIVERDALE DR,75208.0,TX,DALLAS
3508,14/06/2019,311260.0,01/01/1978,0.0,689.0,1.0,4.0,2.0,700 COLTEN JAMES LN,75204.0,TX,DALLAS
3509,04/07/2019,261790.0,01/01/1978,0.0,378.0,1.0,3.0,2.0,1300 RAUL ST,75212.0,TX,DALLAS
3510,07/08/2019,246570.0,01/01/1978,0.0,777.0,2.0,3.0,3.0,1 BIRCHMONT LN,75230.0,TX,DALLAS
3511,02/08/2019,231550.0,01/01/1978,0.0,652.0,2.0,2.0,2.0,2801 COTEAU WAY,75227.0,TX,DALLAS
3512,25/06/2019,206110.0,01/01/1978,0.0,543.0,1.0,4.0,2.0,2800 SANDERSON PL,75210.0,TX,DALLAS
3513,16/07/2019,2620.0,01/01/1978,0.0,957.0,1.0,5.0,3.0,3000 TIMBERVIEW RD,75229.0,TX,DALLAS
3514,09/07/2019,1126440.0,01/01/1977,0.0,1201.0,2.0,5.0,4.0,2400 MALCOLM X BLVD,75215.0,TX,DALLAS
3515,24/07/2019,952210.0,01/01/1977,0.0,1061.0,2.0,5.0,3.0,4101 WALNUT MEADOW LN,75229.0,TX,DALLAS
3516,13/08/2019,891030.0,01/01/1977,0.0,780.0,3.0,4.0,3.0,8301 CADENZA LN,75228.0,TX,DALLAS
3517,06/08/2019,729870.0,01/01/1977,0.0,936.0,1.0,4.0,3.0,9400 EDDY SASS CT,75227.0,TX,DALLAS
3518,11/07/2019,682960.0,01/01/1977,0.0,732.0,1.0,3.0,2.0,1201 MONTANA AVE,75216.0,TX,DALLAS
3519,12/07/2019,611570.0,01/01/1977,0.0,1213.0,1.0,6.0,3.0,2101 DUGALD PL,75216.0,TX,DALLAS
3520,15/08/2019,611470.0,01/01/1977,0.0,841.0,1.0,4.0,3.0,11400 CROMWELL CT,75229.0,TX,DALLAS
3521,12/06/2019,603300.0,01/01/1977,0.0,792.0,1.0,3.0,3.0,1600 GEORGIA AVE,75203.0,TX,DALLAS
